page_url,locale,element_type,image_url,filename,alt_text,is_empty_alt,is_missing_alt,alt_quality_flags,context_hint,is_site_asset
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-kling-3-pro,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/afb68aa1-806e-4da4-9545-01e48be8473b-job_0a9ee690-d91d-499d-817e-dccec23d8c9e.jpg,afb68aa1-806e-4da4-9545-01e48be8473b-job_0a9ee690-d91d-499d-817e-dccec23d8c9e.jpg,Comparison: Kling 3 Pro vs Kling 2.5 Turbo - UGC Talking Head + Lip Sync (9:16) - Kling 3 Pro,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-kling-3-pro,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/f9882a60-6dbf-4e9a-9d6a-252e1b96639e-job_5cb5517a-06c1-4b5e-8420-9fc43afb7943.jpg,f9882a60-6dbf-4e9a-9d6a-252e1b96639e-job_5cb5517a-06c1-4b5e-8420-9fc43afb7943.jpg,Comparison: Kling 2.5 Turbo vs Kling 3 Pro - Hands + Product Demo + On-screen Text - Kling 2.5 Turbo,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-kling-3-pro,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/2c3a88f4-8941-4dfe-a4fb-652fdb335f98-job_ae925c1a-935f-4511-ba1d-346ee2f15d8a.jpg,2c3a88f4-8941-4dfe-a4fb-652fdb335f98-job_ae925c1a-935f-4511-ba1d-346ee2f15d8a.jpg,Comparison: Kling 3 Pro vs Kling 2.5 Turbo - Hands + Product Demo + On-screen Text - Kling 3 Pro,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-kling-3-pro,en,og:image,http://localhost:3000/og/price-before.png,price-before.png,,false,false,,,false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-kling-3-standard,en,svg,http://localhost:3200/assets/branding/logo-mark.svg,logo-mark.svg,MaxVideoAI,false,false,duplicated,,false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-kling-3-standard,en,svg,http://localhost:3200/assets/branding/logo-mark.svg,logo-mark.svg,MaxVideoAI,false,false,duplicated,FAQ,false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-kling-3-standard,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/28c5c853-d1b2-457b-b7d6-b10367b4b853-job_ae3eb8d1-7e4e-4977-bd1f-cf797f189902.jpg,28c5c853-d1b2-457b-b7d6-b10367b4b853-job_ae3eb8d1-7e4e-4977-bd1f-cf797f189902.jpg,Comparison: Kling 2.5 Turbo vs Kling 3 Standard - Fast Motion + Physics (16:9) - Kling 2.5 Turbo,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-kling-3-standard,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/06062bb2-5ce6-4c85-a697-d36e96a094fa-job_56c0b733-193b-49c6-adc8-1f87bd8b93c9.jpg,06062bb2-5ce6-4c85-a697-d36e96a094fa-job_56c0b733-193b-49c6-adc8-1f87bd8b93c9.jpg,Comparison: Kling 3 Standard vs Kling 2.5 Turbo - Fast Motion + Physics (16:9) - Kling 3 Standard,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-kling-3-standard,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/6e0f3f48-6a01-44f1-b30f-a62c43a4d009-job_1dbd7203-3503-49e7-9a69-c51fe7224688.jpg,6e0f3f48-6a01-44f1-b30f-a62c43a4d009-job_1dbd7203-3503-49e7-9a69-c51fe7224688.jpg,Comparison: Kling 2.5 Turbo vs Kling 3 Standard - UGC Talking Head + Lip Sync (9:16) - Kling 2.5 Turbo,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-kling-3-standard,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/19c5c71e-9996-4ee9-aa5f-b031373f3c12-job_31530d04-db12-4a42-b593-dda7574f5338.jpg,19c5c71e-9996-4ee9-aa5f-b031373f3c12-job_31530d04-db12-4a42-b593-dda7574f5338.jpg,Comparison: Kling 3 Standard vs Kling 2.5 Turbo - UGC Talking Head + Lip Sync (9:16) - Kling 3 Standard,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-kling-3-standard,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/f9882a60-6dbf-4e9a-9d6a-252e1b96639e-job_5cb5517a-06c1-4b5e-8420-9fc43afb7943.jpg,f9882a60-6dbf-4e9a-9d6a-252e1b96639e-job_5cb5517a-06c1-4b5e-8420-9fc43afb7943.jpg,Comparison: Kling 2.5 Turbo vs Kling 3 Standard - Hands + Product Demo + On-screen Text - Kling 2.5 Turbo,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-kling-3-standard,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/da1b4284-6a36-43ec-8746-d124be7c1e36-job_61bbdb63-4a12-4847-bd1a-20dfe868bfe6.jpg,da1b4284-6a36-43ec-8746-d124be7c1e36-job_61bbdb63-4a12-4847-bd1a-20dfe868bfe6.jpg,Comparison: Kling 3 Standard vs Kling 2.5 Turbo - Hands + Product Demo + On-screen Text - Kling 3 Standard,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-kling-3-standard,en,og:image,http://localhost:3000/og/price-before.png,price-before.png,,false,false,,,false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-seedance-1-5-pro,en,svg,http://localhost:3200/assets/branding/logo-mark.svg,logo-mark.svg,MaxVideoAI,false,false,duplicated,,false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-seedance-1-5-pro,en,svg,http://localhost:3200/assets/branding/logo-mark.svg,logo-mark.svg,MaxVideoAI,false,false,duplicated,FAQ,false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-seedance-1-5-pro,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/28c5c853-d1b2-457b-b7d6-b10367b4b853-job_ae3eb8d1-7e4e-4977-bd1f-cf797f189902.jpg,28c5c853-d1b2-457b-b7d6-b10367b4b853-job_ae3eb8d1-7e4e-4977-bd1f-cf797f189902.jpg,Comparison: Kling 2.5 Turbo vs Seedance 1.5 Pro - Fast Motion + Physics (16:9) - Kling 2.5 Turbo,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-seedance-1-5-pro,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/17624df5-2952-49cc-b0dd-c8c9ca28d5d8-job_b7c5ce0f-45a3-44f1-971c-94989e6a1c0c.jpg,17624df5-2952-49cc-b0dd-c8c9ca28d5d8-job_b7c5ce0f-45a3-44f1-971c-94989e6a1c0c.jpg,Comparison: Seedance 1.5 Pro vs Kling 2.5 Turbo - Fast Motion + Physics (16:9) - Seedance 1.5 Pro,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-seedance-1-5-pro,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/6e0f3f48-6a01-44f1-b30f-a62c43a4d009-job_1dbd7203-3503-49e7-9a69-c51fe7224688.jpg,6e0f3f48-6a01-44f1-b30f-a62c43a4d009-job_1dbd7203-3503-49e7-9a69-c51fe7224688.jpg,Comparison: Kling 2.5 Turbo vs Seedance 1.5 Pro - UGC Talking Head + Lip Sync (9:16) - Kling 2.5 Turbo,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-seedance-1-5-pro,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/671c5283-cee7-4934-9df6-1712283dfb39-job_f94d62e7-4b15-446e-b43a-319d8bfde3f3.jpg,671c5283-cee7-4934-9df6-1712283dfb39-job_f94d62e7-4b15-446e-b43a-319d8bfde3f3.jpg,Comparison: Seedance 1.5 Pro vs Kling 2.5 Turbo - UGC Talking Head + Lip Sync (9:16) - Seedance 1.5 Pro,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-seedance-1-5-pro,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/f9882a60-6dbf-4e9a-9d6a-252e1b96639e-job_5cb5517a-06c1-4b5e-8420-9fc43afb7943.jpg,f9882a60-6dbf-4e9a-9d6a-252e1b96639e-job_5cb5517a-06c1-4b5e-8420-9fc43afb7943.jpg,Comparison: Kling 2.5 Turbo vs Seedance 1.5 Pro - Hands + Product Demo + On-screen Text - Kling 2.5 Turbo,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-seedance-1-5-pro,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/51b849cc-1cd8-4f78-95d5-31efed488cd3-job_d8f52d87-fea7-458e-898d-d6b6c8de5d0a.jpg,51b849cc-1cd8-4f78-95d5-31efed488cd3-job_d8f52d87-fea7-458e-898d-d6b6c8de5d0a.jpg,Comparison: Seedance 1.5 Pro vs Kling 2.5 Turbo - Hands + Product Demo + On-screen Text - Seedance 1.5 Pro,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-seedance-1-5-pro,en,og:image,http://localhost:3000/og/price-before.png,price-before.png,,false,false,,,false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-veo-3-1-fast,en,svg,http://localhost:3200/assets/branding/logo-mark.svg,logo-mark.svg,MaxVideoAI,false,false,duplicated,,false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-veo-3-1-fast,en,svg,http://localhost:3200/assets/branding/logo-mark.svg,logo-mark.svg,MaxVideoAI,false,false,duplicated,FAQ,false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-veo-3-1-fast,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/28c5c853-d1b2-457b-b7d6-b10367b4b853-job_ae3eb8d1-7e4e-4977-bd1f-cf797f189902.jpg,28c5c853-d1b2-457b-b7d6-b10367b4b853-job_ae3eb8d1-7e4e-4977-bd1f-cf797f189902.jpg,Comparison: Kling 2.5 Turbo vs Google Veo 3.1 Fast - Fast Motion + Physics (16:9) - Kling 2.5 Turbo,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-veo-3-1-fast,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/5496f935-b6ac-43ee-9ff9-f0414f809cf6-job_c80deef9-755b-4e52-86a9-a4499883cca9.jpg,5496f935-b6ac-43ee-9ff9-f0414f809cf6-job_c80deef9-755b-4e52-86a9-a4499883cca9.jpg,Comparison: Google Veo 3.1 Fast vs Kling 2.5 Turbo - Fast Motion + Physics (16:9) - Google Veo 3.1 Fast,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-veo-3-1-fast,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/6e0f3f48-6a01-44f1-b30f-a62c43a4d009-job_1dbd7203-3503-49e7-9a69-c51fe7224688.jpg,6e0f3f48-6a01-44f1-b30f-a62c43a4d009-job_1dbd7203-3503-49e7-9a69-c51fe7224688.jpg,Comparison: Kling 2.5 Turbo vs Google Veo 3.1 Fast - UGC Talking Head + Lip Sync (9:16) - Kling 2.5 Turbo,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-veo-3-1-fast,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/ae78e97d-1b25-4028-baff-ad43b8bed741-job_fa9f3068-9796-4f75-af35-e9fcdecf68a9.jpg,ae78e97d-1b25-4028-baff-ad43b8bed741-job_fa9f3068-9796-4f75-af35-e9fcdecf68a9.jpg,Comparison: Google Veo 3.1 Fast vs Kling 2.5 Turbo - UGC Talking Head + Lip Sync (9:16) - Google Veo 3.1 Fast,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-veo-3-1-fast,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/f9882a60-6dbf-4e9a-9d6a-252e1b96639e-job_5cb5517a-06c1-4b5e-8420-9fc43afb7943.jpg,f9882a60-6dbf-4e9a-9d6a-252e1b96639e-job_5cb5517a-06c1-4b5e-8420-9fc43afb7943.jpg,Comparison: Kling 2.5 Turbo vs Google Veo 3.1 Fast - Hands + Product Demo + On-screen Text - Kling 2.5 Turbo,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-veo-3-1-fast,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/0148498a-0b25-47a4-ad61-d9cc1d36cc10-job_b092ca2a-2442-4246-8f63-6854b057260f.jpg,0148498a-0b25-47a4-ad61-d9cc1d36cc10-job_b092ca2a-2442-4246-8f63-6854b057260f.jpg,Comparison: Google Veo 3.1 Fast vs Kling 2.5 Turbo - Hands + Product Demo + On-screen Text - Google Veo 3.1 Fast,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-veo-3-1-fast,en,og:image,http://localhost:3000/og/price-before.png,price-before.png,,false,false,,,false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-veo-3-1,en,svg,http://localhost:3200/assets/branding/logo-mark.svg,logo-mark.svg,MaxVideoAI,false,false,duplicated,,false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-veo-3-1,en,svg,http://localhost:3200/assets/branding/logo-mark.svg,logo-mark.svg,MaxVideoAI,false,false,duplicated,FAQ,false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-veo-3-1,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/28c5c853-d1b2-457b-b7d6-b10367b4b853-job_ae3eb8d1-7e4e-4977-bd1f-cf797f189902.jpg,28c5c853-d1b2-457b-b7d6-b10367b4b853-job_ae3eb8d1-7e4e-4977-bd1f-cf797f189902.jpg,Comparison: Kling 2.5 Turbo vs Google Veo 3.1 - Fast Motion + Physics (16:9) - Kling 2.5 Turbo,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-veo-3-1,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/e88348c6-2e44-4475-a112-850c79ed075a-job_b3187535-7c87-4616-a8ec-2c635d44ff58.jpg,e88348c6-2e44-4475-a112-850c79ed075a-job_b3187535-7c87-4616-a8ec-2c635d44ff58.jpg,Comparison: Google Veo 3.1 vs Kling 2.5 Turbo - Fast Motion + Physics (16:9) - Google Veo 3.1,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-veo-3-1,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/6e0f3f48-6a01-44f1-b30f-a62c43a4d009-job_1dbd7203-3503-49e7-9a69-c51fe7224688.jpg,6e0f3f48-6a01-44f1-b30f-a62c43a4d009-job_1dbd7203-3503-49e7-9a69-c51fe7224688.jpg,Comparison: Kling 2.5 Turbo vs Google Veo 3.1 - UGC Talking Head + Lip Sync (9:16) - Kling 2.5 Turbo,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-veo-3-1,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/132fe669-486d-4e75-9239-a95e7c01c007-job_b197fc68-0bb7-4a24-9720-0ff721642446.jpg,132fe669-486d-4e75-9239-a95e7c01c007-job_b197fc68-0bb7-4a24-9720-0ff721642446.jpg,Comparison: Google Veo 3.1 vs Kling 2.5 Turbo - UGC Talking Head + Lip Sync (9:16) - Google Veo 3.1,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-veo-3-1,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/f9882a60-6dbf-4e9a-9d6a-252e1b96639e-job_5cb5517a-06c1-4b5e-8420-9fc43afb7943.jpg,f9882a60-6dbf-4e9a-9d6a-252e1b96639e-job_5cb5517a-06c1-4b5e-8420-9fc43afb7943.jpg,Comparison: Kling 2.5 Turbo vs Google Veo 3.1 - Hands + Product Demo + On-screen Text - Kling 2.5 Turbo,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-veo-3-1,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/638b7e1f-e035-43ce-9527-a3941a565d8c-job_5981bbec-f5e9-4163-9c65-093df7e296f5.jpg,638b7e1f-e035-43ce-9527-a3941a565d8c-job_5981bbec-f5e9-4163-9c65-093df7e296f5.jpg,Comparison: Google Veo 3.1 vs Kling 2.5 Turbo - Hands + Product Demo + On-screen Text - Google Veo 3.1,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-veo-3-1,en,og:image,http://localhost:3000/og/price-before.png,price-before.png,,false,false,,,false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-sora-2,en,svg,http://localhost:3200/assets/branding/logo-mark.svg,logo-mark.svg,MaxVideoAI,false,false,duplicated,,false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-sora-2,en,svg,http://localhost:3200/assets/branding/logo-mark.svg,logo-mark.svg,MaxVideoAI,false,false,duplicated,FAQ,false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-sora-2,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/28c5c853-d1b2-457b-b7d6-b10367b4b853-job_ae3eb8d1-7e4e-4977-bd1f-cf797f189902.jpg,28c5c853-d1b2-457b-b7d6-b10367b4b853-job_ae3eb8d1-7e4e-4977-bd1f-cf797f189902.jpg,Comparison: Kling 2.5 Turbo vs OpenAI Sora 2 - Fast Motion + Physics (16:9) - Kling 2.5 Turbo,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-sora-2,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/10bc5a08-7802-4474-9377-24ed755920f2-job_ad6b652f-8cb2-4b65-9bff-e88adbae6a1b.jpg,10bc5a08-7802-4474-9377-24ed755920f2-job_ad6b652f-8cb2-4b65-9bff-e88adbae6a1b.jpg,Comparison: OpenAI Sora 2 vs Kling 2.5 Turbo - Fast Motion + Physics (16:9) - OpenAI Sora 2,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-sora-2,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/6e0f3f48-6a01-44f1-b30f-a62c43a4d009-job_1dbd7203-3503-49e7-9a69-c51fe7224688.jpg,6e0f3f48-6a01-44f1-b30f-a62c43a4d009-job_1dbd7203-3503-49e7-9a69-c51fe7224688.jpg,Comparison: Kling 2.5 Turbo vs OpenAI Sora 2 - UGC Talking Head + Lip Sync (9:16) - Kling 2.5 Turbo,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-sora-2,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/ef66e82f-0478-4d2b-9399-76aba784255b-job_55c36d3f-8591-4e32-a6a3-dbf191706d18.jpg,ef66e82f-0478-4d2b-9399-76aba784255b-job_55c36d3f-8591-4e32-a6a3-dbf191706d18.jpg,Comparison: OpenAI Sora 2 vs Kling 2.5 Turbo - UGC Talking Head + Lip Sync (9:16) - OpenAI Sora 2,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-sora-2,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/f9882a60-6dbf-4e9a-9d6a-252e1b96639e-job_5cb5517a-06c1-4b5e-8420-9fc43afb7943.jpg,f9882a60-6dbf-4e9a-9d6a-252e1b96639e-job_5cb5517a-06c1-4b5e-8420-9fc43afb7943.jpg,Comparison: Kling 2.5 Turbo vs OpenAI Sora 2 - Hands + Product Demo + On-screen Text - Kling 2.5 Turbo,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-sora-2,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/84171642-3c04-4ecb-8138-04f85ea31237-job_d1b582c3-bdaf-46ce-99ed-b9939de89a81.jpg,84171642-3c04-4ecb-8138-04f85ea31237-job_d1b582c3-bdaf-46ce-99ed-b9939de89a81.jpg,Comparison: OpenAI Sora 2 vs Kling 2.5 Turbo - Hands + Product Demo + On-screen Text - OpenAI Sora 2,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-sora-2,en,og:image,http://localhost:3000/og/price-before.png,price-before.png,,false,false,,,false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-veo-3-1-first-last,en,svg,http://localhost:3200/assets/branding/logo-mark.svg,logo-mark.svg,MaxVideoAI,false,false,duplicated,,false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-veo-3-1-first-last,en,svg,http://localhost:3200/assets/branding/logo-mark.svg,logo-mark.svg,MaxVideoAI,false,false,duplicated,FAQ,false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-veo-3-1-first-last,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/28c5c853-d1b2-457b-b7d6-b10367b4b853-job_ae3eb8d1-7e4e-4977-bd1f-cf797f189902.jpg,28c5c853-d1b2-457b-b7d6-b10367b4b853-job_ae3eb8d1-7e4e-4977-bd1f-cf797f189902.jpg,Comparison: Kling 2.5 Turbo vs Google Veo 3.1 First/Last Frame - Fast Motion + Physics (16:9) - Kling 2.5 Turbo,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-veo-3-1-first-last,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/6e0f3f48-6a01-44f1-b30f-a62c43a4d009-job_1dbd7203-3503-49e7-9a69-c51fe7224688.jpg,6e0f3f48-6a01-44f1-b30f-a62c43a4d009-job_1dbd7203-3503-49e7-9a69-c51fe7224688.jpg,Comparison: Kling 2.5 Turbo vs Google Veo 3.1 First/Last Frame - UGC Talking Head + Lip Sync (9:16) - Kling 2.5 Turbo,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-veo-3-1-first-last,en,video-poster,https://videohub-uploads-us.s3.amazonaws.com/renders/301cc489-d689-477f-94c4-0b051deda0bc/f9882a60-6dbf-4e9a-9d6a-252e1b96639e-job_5cb5517a-06c1-4b5e-8420-9fc43afb7943.jpg,f9882a60-6dbf-4e9a-9d6a-252e1b96639e-job_5cb5517a-06c1-4b5e-8420-9fc43afb7943.jpg,Comparison: Kling 2.5 Turbo vs Google Veo 3.1 First/Last Frame - Hands + Product Demo + On-screen Text - Kling 2.5 Turbo,false,false,,Showdown (same prompt),false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-veo-3-1-first-last,en,og:image,http://localhost:3000/og/price-before.png,price-before.png,,false,false,,,false
http://localhost:3200/ai-video-engines/kling-2-5-turbo-vs-sora-2-pro,en,svg,http://localhost:3200/assets/branding/logo-mark.svg,logo-mark.svg,MaxVideoAI,false,false,duplicated,,false
